,Unnamed: 0,Site,Raw,Spatial,Temporal,Spatial_N,Temporal_N,Improved
126,126,2.664682705735052,1.775,1.819444444444444,2.091666666666667,1.6555555555555557,2.1,1.8926053619070655
127,127,2.609497230052948,1.6083333333333332,1.5722222222222222,1.836111111111111,1.425,1.836111111111111,1.71827678695593
128,128,2.212315913438797,1.6944444444444442,1.6805555555555558,1.597222222222222,1.538888888888889,1.597222222222222,1.587594256891966
129,129,2.2623361277580263,1.6944444444444442,1.6805555555555558,1.597222222222222,1.538888888888889,1.597222222222222,1.587594256891966
130,130,2.109099702835083,1.3583333333333334,1.338888888888889,1.575,1.222222222222222,1.575,1.4725125554548546
131,131,1.855048370361328,1.1083333333333334,1.102777777777778,1.152777777777778,1.0027777777777778,1.1555555555555554,1.1215851932401082
132,132,1.8824486243724825,1.1083333333333334,1.102777777777778,1.152777777777778,1.0027777777777778,1.1555555555555554,1.1215851932401082
133,133,1.728393247127533,0.9555555555555556,0.9472222222222222,1.0,0.8472222222222221,1.0055555555555555,0.9631253124668886
134,134,1.5216925203800202,0.6361111111111111,0.6361111111111111,0.7861111111111111,0.5666666666666667,0.7027777777777777,0.7140498045309304
135,135,0.2156333101253646,0.4944444444444444,0.5,0.6444444444444445,0.5,0.6555555555555556,0.5592569039709575
136,136,0.5259182599988843,0.9277777777777778,0.95,1.1583333333333334,0.95,1.1944444444444444,1.0209565576543391
137,137,1.1216025008605075,1.613888888888889,1.647222222222222,1.6388888888888888,1.652777777777778,1.6833333333333331,1.6050832758736266
138,138,0.8717277639855942,1.8722222222222225,1.8416666666666668,1.8527777777777776,1.847222222222222,1.886111111111111,1.800208398392762
139,139,0.7528300615622825,1.647222222222222,1.6333333333333333,1.913888888888889,1.6388888888888888,1.9361111111111111,1.756534122508943
140,140,1.0114137692020295,1.7638888888888888,1.6944444444444442,1.930555555555556,1.702777777777778,1.963888888888889,1.7978750438418696
141,141,1.0771801120705076,2.075,2.0027777777777778,2.013888888888889,2.0194444444444444,2.0444444444444443,1.9769695798973757
142,142,0.931362537506186,1.902777777777778,1.797222222222222,2.036111111111111,1.9083333333333328,2.05,1.8846892175276144
143,143,0.9335382167370088,1.713888888888889,1.652777777777778,1.3694444444444445,1.652777777777778,1.386111111111111,1.3899657254654525
144,144,0.5307057058438659,0.825,0.8055555555555556,0.7388888888888889,0.8083333333333333,0.7444444444444445,0.7066778830506071
145,145,1.5929839718341827,1.725,1.702777777777778,1.6305555555555558,1.6055555555555556,1.536111111111111,1.6347571860833945
146,146,1.837686024904251,2.475,2.438888888888889,2.261111111111111,2.333333333333333,2.061111111111111,2.390054027890373
147,147,2.338911417722702,3.827777777777778,3.9416666666666655,3.475,3.702777777777778,3.5138888888888884,3.4713254790495114
148,148,2.664479603370031,4.375,4.6,4.066666666666666,4.272222222222222,4.1194444444444445,4.065908326724975
149,149,3.3652669548988343,4.733333333333333,5.130555555555556,4.647222222222222,4.727777777777778,4.675,4.777164451235245
150,150,3.82901894569397,5.319444444444445,5.688888888888888,4.847222222222222,5.183333333333334,4.844444444444444,4.901684843738193
151,151,3.920238451957703,5.194444444444445,5.65,4.655555555555556,5.175,4.447222222222222,4.8037372769250535
152,152,3.7140634974768,5.036111111111111,5.286111111111111,4.405555555555556,4.905555555555556,4.277777777777778,4.535931823005348
153,153,3.56807537128528,4.361111111111112,4.25,3.988888888888889,4.113888888888889,4.005555555555556,3.998064240215554
154,154,3.454928931299147,5.522222222222222,5.666666666666666,4.219444444444444,5.269444444444444,4.297222222222223,4.397278382684009
155,155,3.39080808022443,5.15,5.272222222222222,4.725,4.955555555555556,4.705555555555556,4.729860827557817
156,156,3.769262166023255,4.841666666666667,4.788888888888889,4.297222222222223,4.516666666666667,4.483333333333333,4.305376577686202
157,157,3.6155793046951294,5.038888888888889,5.011111111111111,3.397222222222222,4.622222222222222,3.430555555555556,3.88920509902206
158,158,2.8579032702392406,4.147222222222222,3.8166666666666655,3.4027777777777777,3.6583333333333337,3.355555555555556,3.473265691691728
159,159,2.7027977013587954,2.8722222222222222,2.783333333333333,2.6194444444444445,2.636111111111111,2.6527777777777777,2.631458665838225
160,160,1.7173417788743972,2.022222222222222,1.95,1.3055555555555556,1.847222222222222,1.0944444444444446,1.4973039595653417
0,0,0.8051599736015002,1.0333333333333334,1.027777777777778,1.3333333333333337,0.8777777777777779,1.338888888888889,1.2248458897058256
1,1,1.6721970078845818,1.6333333333333333,1.6055555555555556,1.452777777777778,1.3555555555555556,1.4555555555555555,1.428116909911429
2,2,2.579560546392805,1.7944444444444445,1.775,1.725,1.5027777777777778,1.7333333333333332,1.7017167230000882
