Valid pixels(%) > 50,Satellite,Site name,Date,DOY,Site value,h,v,line,samp,c6Doy
GBOV_LP03_S2A_SERC_20180710_20180710_001_UOS_V3.0_README.TXT,S2A,SERC,20180710,2018191,5.242361989021301,12,5,265.86,97.75,2018185
GBOV_LP03_S2A_SERC_20180809_20180809_001_UOS_V3.0_README.TXT,S2A,SERC,20180809,2018221,4.983907706737519,12,5,265.86,97.75,2018217
GBOV_LP03_S2A_SERC_20180829_20180829_001_UOS_V3.0_README.TXT,S2A,SERC,20180829,2018241,4.532385036945343,12,5,265.86,97.75,2018241
GBOV_LP03_S2A_SERC_20181018_20181018_001_UOS_V3.0_README.TXT,S2A,SERC,20181018,2018291,3.0703962790966033,12,5,265.86,97.75,2018289
GBOV_LP03_S2A_SERC_20181028_20181028_001_UOS_V3.0_README.TXT,S2A,SERC,20181028,2018301,1.754660358428955,12,5,265.86,97.75,2018297
GBOV_LP03_S2A_SRER_20180130_20180130_001_UOS_V3.0_README.TXT,S2A,SRER,20180130,2018030,0.00614088773727417,8,5,1940.94,1419.03,2018025
GBOV_LP03_S2A_SRER_20180209_20180209_001_UOS_V3.0_README.TXT,S2A,SRER,20180209,2018040,--,8,5,1940.94,1419.03,2018033
GBOV_LP03_S2A_SRER_20180219_20180219_001_UOS_V3.0_README.TXT,S2A,SRER,20180219,2018050,--,8,5,1940.94,1419.03,2018049
GBOV_LP03_S2A_SRER_20180301_20180301_001_UOS_V3.0_README.TXT,S2A,SRER,20180301,2018060,--,8,5,1940.94,1419.03,2018057
GBOV_LP03_S2A_SRER_20180311_20180311_001_UOS_V3.0_README.TXT,S2A,SRER,20180311,2018070,0.02135754842311144,8,5,1940.94,1419.03,2018065
GBOV_LP03_S2A_SRER_20180410_20180410_001_UOS_V3.0_README.TXT,S2A,SRER,20180410,2018100,0.012162509794551425,8,5,1940.94,1419.03,2018097
GBOV_LP03_S2A_SRER_20180420_20180420_001_UOS_V3.0_README.TXT,S2A,SRER,20180420,2018110,0.014302356336265802,8,5,1940.94,1419.03,2018105
GBOV_LP03_S2A_SRER_20180619_20180619_001_UOS_V3.0_README.TXT,S2A,SRER,20180619,2018170,0.020744663290679456,8,5,1940.94,1419.03,2018169
GBOV_LP03_S2A_SRER_20180719_20180719_001_UOS_V3.0_README.TXT,S2A,SRER,20180719,2018200,0.02479541108810476,8,5,1940.94,1419.03,2018193
GBOV_LP03_S2A_SRER_20180818_20180818_001_UOS_V3.0_README.TXT,S2A,SRER,20180818,2018230,0.02976825790479779,8,5,1940.94,1419.03,2018225
GBOV_LP03_S2A_SRER_20180828_20180828_001_UOS_V3.0_README.TXT,S2A,SRER,20180828,2018240,0.019997890456579626,8,5,1940.94,1419.03,2018233
GBOV_LP03_S2A_SRER_20180907_20180907_001_UOS_V3.0_README.TXT,S2A,SRER,20180907,2018250,0.026687373717625935,8,5,1940.94,1419.03,2018249
GBOV_LP03_S2A_SRER_20180917_20180917_001_UOS_V3.0_README.TXT,S2A,SRER,20180917,2018260,0.016036244109272957,8,5,1940.94,1419.03,2018257
GBOV_LP03_S2A_SRER_20180927_20180927_001_UOS_V3.0_README.TXT,S2A,SRER,20180927,2018270,0.02196600492206517,8,5,1940.94,1419.03,2018265
GBOV_LP03_S2A_SRER_20181007_20181007_001_UOS_V3.0_README.TXT,S2A,SRER,20181007,2018280,0.0393601078443074,8,5,1940.94,1419.03,2018273
GBOV_LP03_S2A_SRER_20181017_20181017_001_UOS_V3.0_README.TXT,S2A,SRER,20181017,2018290,0.05624876513336134,8,5,1940.94,1419.03,2018289
GBOV_LP03_S2A_SRER_20181027_20181027_001_UOS_V3.0_README.TXT,S2A,SRER,20181027,2018300,0.05342891431424055,8,5,1940.94,1419.03,2018297
GBOV_LP03_S2A_SRER_20181106_20181106_001_UOS_V3.0_README.TXT,S2A,SRER,20181106,2018310,0.049624927159955444,8,5,1940.94,1419.03,2018305
GBOV_LP03_S2A_SRER_20181126_20181126_001_UOS_V3.0_README.TXT,S2A,SRER,20181126,2018330,0.03762812670320272,8,5,1940.94,1419.03,2018329
GBOV_LP03_S2A_STEI_20180429_20180429_001_UOS_V3.0_README.TXT,S2A,STEI,20180429,2018119,1.6256669849157332,11,4,1077.35,1731.83,2018113
GBOV_LP03_S2A_STEI_20180512_20180512_001_UOS_V3.0_README.TXT,S2A,STEI,20180512,2018132,1.6661301004886626,11,4,1077.35,1731.83,2018129
GBOV_LP03_S2A_STEI_20180522_20180522_001_UOS_V3.0_README.TXT,S2A,STEI,20180522,2018142,2.6963336819096617,11,4,1077.35,1731.83,2018137
GBOV_LP03_S2A_STEI_20180529_20180529_001_UOS_V3.0_README.TXT,S2A,STEI,20180529,2018149,3.910251511335373,11,4,1077.35,1731.83,2018145
GBOV_LP03_S2A_STEI_20180601_20180601_001_UOS_V3.0_README.TXT,S2A,STEI,20180601,2018152,3.3528565227985383,11,4,1077.35,1731.83,2018145
GBOV_LP03_S2A_STEI_20180628_20180628_001_UOS_V3.0_README.TXT,S2A,STEI,20180628,2018179,4.836258819103241,11,4,1077.35,1731.83,2018177
GBOV_LP03_S2A_STEI_20180708_20180708_001_UOS_V3.0_README.TXT,S2A,STEI,20180708,2018189,4.734860261678696,11,4,1077.35,1731.83,2018185
GBOV_LP03_S2A_STEI_20180718_20180718_001_UOS_V3.0_README.TXT,S2A,STEI,20180718,2018199,4.667334997292721,11,4,1077.35,1731.83,2018193
GBOV_LP03_S2A_STEI_20180731_20180731_001_UOS_V3.0_README.TXT,S2A,STEI,20180731,2018212,4.612972523303742,11,4,1077.35,1731.83,2018209
GBOV_LP03_S2A_STEI_20180807_20180807_001_UOS_V3.0_README.TXT,S2A,STEI,20180807,2018219,4.357411521853822,11,4,1077.35,1731.83,2018217
GBOV_LP03_S2A_STEI_20180810_20180810_001_UOS_V3.0_README.TXT,S2A,STEI,20180810,2018222,3.34629610763199,11,4,1077.35,1731.83,2018217
GBOV_LP03_S2A_STEI_20180817_20180817_001_UOS_V3.0_README.TXT,S2A,STEI,20180817,2018229,4.366909780502319,11,4,1077.35,1731.83,2018225
GBOV_LP03_S2A_STEI_20180906_20180906_001_UOS_V3.0_README.TXT,S2A,STEI,20180906,2018249,3.9607497668266296,11,4,1077.35,1731.83,2018249
GBOV_LP03_S2A_STEI_20180916_20180916_001_UOS_V3.0_README.TXT,S2A,STEI,20180916,2018259,3.347893067598343,11,4,1077.35,1731.83,2018257
GBOV_LP03_S2A_STEI_20180926_20180926_001_UOS_V3.0_README.TXT,S2A,STEI,20180926,2018269,2.887415424306342,11,4,1077.35,1731.83,2018265
GBOV_LP03_S2A_STEI_20181016_20181016_001_UOS_V3.0_README.TXT,S2A,STEI,20181016,2018289,1.5252234596014023,11,4,1077.35,1731.83,2018289
GBOV_LP03_S2A_STER_20180524_20180524_001_UOS_V3.0_README.TXT,S2A,STER,20180524,2018144,0.45566652120636186,10,4,2288.63,386.25,2018137
GBOV_LP03_S2A_STER_20180802_20180802_001_UOS_V3.0_README.TXT,S2A,STER,20180802,2018214,0.4395361282311532,10,4,2288.63,386.25,2018209
GBOV_LP03_S2A_STER_20180812_20180812_001_UOS_V3.0_README.TXT,S2A,STER,20180812,2018224,0.3513943840979889,10,4,2288.63,386.25,2018217
GBOV_LP03_S2A_STER_20180911_20180911_001_UOS_V3.0_README.TXT,S2A,STER,20180911,2018254,0.15513050141174622,10,4,2288.63,386.25,2018249
GBOV_LP03_S2A_TALL_20180103_20180103_001_UOS_V3.0_README.TXT,S2A,TALL,20180103,2018003,1.5473949867486954,10,5,1691.39,1599.03,2018001
GBOV_LP03_S2A_TALL_20180123_20180123_001_UOS_V3.0_README.TXT,S2A,TALL,20180123,2018023,1.565646510951373,10,5,1691.39,1599.03,2018017
GBOV_LP03_S2A_TALL_20180304_20180304_001_UOS_V3.0_README.TXT,S2A,TALL,20180304,2018063,1.8331047308444977,10,5,1691.39,1599.03,2018057
GBOV_LP03_S2A_TALL_20180314_20180314_001_UOS_V3.0_README.TXT,S2A,TALL,20180314,2018073,1.863358359336853,10,5,1691.39,1599.03,2018073
GBOV_LP03_S2A_TALL_20180413_20180413_001_UOS_V3.0_README.TXT,S2A,TALL,20180413,2018103,2.5526482605934144,10,5,1691.39,1599.03,2018097
GBOV_LP03_S2A_TALL_20180513_20180513_001_UOS_V3.0_README.TXT,S2A,TALL,20180513,2018133,3.8682939171791078,10,5,1691.39,1599.03,2018129
GBOV_LP03_S2A_TALL_20180612_20180612_001_UOS_V3.0_README.TXT,S2A,TALL,20180612,2018163,3.60188249626545,10,5,1691.39,1599.03,2018161
GBOV_LP03_S2A_TALL_20180722_20180722_001_UOS_V3.0_README.TXT,S2A,TALL,20180722,2018203,3.7077300741214945,10,5,1691.39,1599.03,2018201
GBOV_LP03_S2A_TALL_20180920_20180920_001_UOS_V3.0_README.TXT,S2A,TALL,20180920,2018263,3.4700860214233398,10,5,1691.39,1599.03,2018257
GBOV_LP03_S2A_TALL_20180930_20180930_001_UOS_V3.0_README.TXT,S2A,TALL,20180930,2018273,2.9440161540944088,10,5,1691.39,1599.03,2018273
GBOV_LP03_S2A_TALL_20181030_20181030_001_UOS_V3.0_README.TXT,S2A,TALL,20181030,2018303,2.8200714659690855,10,5,1691.39,1599.03,2018297
GBOV_LP03_S2A_TALL_20181119_20181119_001_UOS_V3.0_README.TXT,S2A,TALL,20181119,2018323,1.9714715675167416,10,5,1691.39,1599.03,2018321
GBOV_LP03_S2A_UNDE_20180512_20180512_001_UOS_V3.0_README.TXT,S2A,UNDE,20180512,2018132,1.6021637079691646,11,4,903.35,1935.23,2018129
GBOV_LP03_S2A_UNDE_20180522_20180522_001_UOS_V3.0_README.TXT,S2A,UNDE,20180522,2018142,2.379530526170827,11,4,903.35,1935.23,2018137
GBOV_LP03_S2A_UNDE_20180529_20180529_001_UOS_V3.0_README.TXT,S2A,UNDE,20180529,2018149,3.625030634379146,11,4,903.35,1935.23,2018145
GBOV_LP03_S2A_UNDE_20180611_20180611_001_UOS_V3.0_README.TXT,S2A,UNDE,20180611,2018162,4.2424575030201614,11,4,903.35,1935.23,2018161
GBOV_LP03_S2A_UNDE_20180618_20180618_001_UOS_V3.0_README.TXT,S2A,UNDE,20180618,2018169,4.460339105859095,11,4,903.35,1935.23,2018169
GBOV_LP03_S2A_UNDE_20180621_20180621_001_UOS_V3.0_README.TXT,S2A,UNDE,20180621,2018172,4.48922500717506,11,4,903.35,1935.23,2018169
GBOV_LP03_S2A_UNDE_20180628_20180628_001_UOS_V3.0_README.TXT,S2A,UNDE,20180628,2018179,4.5642404773018574,11,4,903.35,1935.23,2018177
GBOV_LP03_S2A_UNDE_20180708_20180708_001_UOS_V3.0_README.TXT,S2A,UNDE,20180708,2018189,4.531323449780243,11,4,903.35,1935.23,2018185
GBOV_LP03_S2A_UNDE_20180718_20180718_001_UOS_V3.0_README.TXT,S2A,UNDE,20180718,2018199,4.4959298255650895,11,4,903.35,1935.23,2018193
GBOV_LP03_S2A_UNDE_20180731_20180731_001_UOS_V3.0_README.TXT,S2A,UNDE,20180731,2018212,4.499188969833682,11,4,903.35,1935.23,2018209
GBOV_LP03_S2A_UNDE_20180810_20180810_001_UOS_V3.0_README.TXT,S2A,UNDE,20180810,2018222,4.250835836574596,11,4,903.35,1935.23,2018217
GBOV_LP03_S2A_UNDE_20180906_20180906_001_UOS_V3.0_README.TXT,S2A,UNDE,20180906,2018249,3.776202664230809,11,4,903.35,1935.23,2018249
GBOV_LP03_S2A_UNDE_20180916_20180916_001_UOS_V3.0_README.TXT,S2A,UNDE,20180916,2018259,3.1805529967703,11,4,903.35,1935.23,2018257
GBOV_LP03_S2A_WOOD_20180521_20180521_001_UOS_V3.0_README.TXT,S2A,WOOD,20180521,2018141,0.20837923344604822,11,4,688.72,594.74,2018137
GBOV_LP03_S2A_WOOD_20180524_20180524_001_UOS_V3.0_README.TXT,S2A,WOOD,20180524,2018144,0.39044821473083113,11,4,688.72,594.74,2018137
GBOV_LP03_S2A_WOOD_20180531_20180531_001_UOS_V3.0_README.TXT,S2A,WOOD,20180531,2018151,0.547560417892957,11,4,688.72,594.74,2018145
GBOV_LP03_S2A_WOOD_20180603_20180603_001_UOS_V3.0_README.TXT,S2A,WOOD,20180603,2018154,0.7143371770478258,11,4,688.72,594.74,2018153
GBOV_LP03_S2A_WOOD_20180703_20180703_001_UOS_V3.0_README.TXT,S2A,WOOD,20180703,2018184,1.092463085639108,11,4,688.72,594.74,2018177
GBOV_LP03_S2A_WOOD_20180710_20180710_001_UOS_V3.0_README.TXT,S2A,WOOD,20180710,2018191,1.1303895103688142,11,4,688.72,594.74,2018185
GBOV_LP03_S2A_WOOD_20180713_20180713_001_UOS_V3.0_README.TXT,S2A,WOOD,20180713,2018194,1.1194473787991688,11,4,688.72,594.74,2018193
GBOV_LP03_S2A_WOOD_20180723_20180723_001_UOS_V3.0_README.TXT,S2A,WOOD,20180723,2018204,1.0671356735807476,11,4,688.72,594.74,2018201
GBOV_LP03_S2A_WOOD_20180730_20180730_001_UOS_V3.0_README.TXT,S2A,WOOD,20180730,2018211,0.9090868779505142,11,4,688.72,594.74,2018209
GBOV_LP03_S2A_WOOD_20180809_20180809_001_UOS_V3.0_README.TXT,S2A,WOOD,20180809,2018221,0.7821997611811666,11,4,688.72,594.74,2018217
GBOV_LP03_S2A_WOOD_20180812_20180812_001_UOS_V3.0_README.TXT,S2A,WOOD,20180812,2018224,0.7167041690060587,11,4,688.72,594.74,2018217
GBOV_LP03_S2A_WOOD_20180822_20180822_001_UOS_V3.0_README.TXT,S2A,WOOD,20180822,2018234,0.5586773927765664,11,4,688.72,594.74,2018233
GBOV_LP03_S2A_WOOD_20180829_20180829_001_UOS_V3.0_README.TXT,S2A,WOOD,20180829,2018241,0.5189796970649199,11,4,688.72,594.74,2018241
GBOV_LP03_S2A_WOOD_20180901_20180901_001_UOS_V3.0_README.TXT,S2A,WOOD,20180901,2018244,0.5235623524646567,11,4,688.72,594.74,2018241
GBOV_LP03_S2A_WOOD_20180908_20180908_001_UOS_V3.0_README.TXT,S2A,WOOD,20180908,2018251,0.45840178294615314,11,4,688.72,594.74,2018249
GBOV_LP03_S2A_WOOD_20180911_20180911_001_UOS_V3.0_README.TXT,S2A,WOOD,20180911,2018254,0.42082686330934965,11,4,688.72,594.74,2018249
GBOV_LP03_S2A_WOOD_20180921_20180921_001_UOS_V3.0_README.TXT,S2A,WOOD,20180921,2018264,0.4026616385789833,11,4,688.72,594.74,2018257
GBOV_LP03_S2A_WOOD_20180928_20180928_001_UOS_V3.0_README.TXT,S2A,WOOD,20180928,2018271,0.3205661426740463,11,4,688.72,594.74,2018265
GBOV_LP03_S2B_BART_20180513_20180513_001_UOS_V3.0_README.TXT,S2B,BART,20180513,2018133,2.672581032514572,12,4,1424.16,2105.61,2018129
GBOV_LP03_S2B_BART_20180523_20180523_001_UOS_V3.0_README.TXT,S2B,BART,20180523,2018143,3.7443314599990845,12,4,1424.16,2105.61,2018137
GBOV_LP03_S2B_BART_20180622_20180622_001_UOS_V3.0_README.TXT,S2B,BART,20180622,2018173,5.017772796154023,12,4,1424.16,2105.61,2018169
GBOV_LP03_S2B_BART_20180811_20180811_001_UOS_V3.0_README.TXT,S2B,BART,20180811,2018223,3.9400682804432323,12,4,1424.16,2105.61,2018217
GBOV_LP03_S2B_BART_20181010_20181010_001_UOS_V3.0_README.TXT,S2B,BART,20181010,2018283,2.654184454679489,12,4,1424.16,2105.61,2018281
GBOV_LP03_S2B_BLAN_20180310_20180310_001_UOS_V3.0_README.TXT,S2B,BLAN,20180310,2018069,0.3652727055641544,11,5,225.04,2250.38,2018065
GBOV_LP03_S2B_BLAN_20180429_20180429_001_UOS_V3.0_README.TXT,S2B,BLAN,20180429,2018119,0.9630583692132757,11,5,225.04,2250.38,2018113
GBOV_LP03_S2B_BLAN_20180509_20180509_001_UOS_V3.0_README.TXT,S2B,BLAN,20180509,2018129,1.0068544331671936,11,5,225.04,2250.38,2018129
GBOV_LP03_S2B_BLAN_20180618_20180618_001_UOS_V3.0_README.TXT,S2B,BLAN,20180618,2018169,1.308548293819156,11,5,225.04,2250.38,2018169
GBOV_LP03_S2B_BLAN_20180708_20180708_001_UOS_V3.0_README.TXT,S2B,BLAN,20180708,2018189,1.503908315842802,11,5,225.04,2250.38,2018185
GBOV_LP03_S2B_BLAN_20180718_20180718_001_UOS_V3.0_README.TXT,S2B,BLAN,20180718,2018199,1.478844832573364,11,5,225.04,2250.38,2018193
GBOV_LP03_S2B_BLAN_20180728_20180728_001_UOS_V3.0_README.TXT,S2B,BLAN,20180728,2018209,1.8393629964660196,11,5,225.04,2250.38,2018209
GBOV_LP03_S2B_BLAN_20180827_20180827_001_UOS_V3.0_README.TXT,S2B,BLAN,20180827,2018239,1.7214184441874105,11,5,225.04,2250.38,2018233
GBOV_LP03_S2B_BLAN_20180906_20180906_001_UOS_V3.0_README.TXT,S2B,BLAN,20180906,2018249,1.6097238930977054,11,5,225.04,2250.38,2018249
GBOV_LP03_S2B_BLAN_20181006_20181006_001_UOS_V3.0_README.TXT,S2B,BLAN,20181006,2018279,0.9395224911753427,11,5,225.04,2250.38,2018273
GBOV_LP03_S2B_BLAN_20181125_20181125_001_UOS_V3.0_README.TXT,S2B,BLAN,20181125,2018329,0.37410034000089293,11,5,225.04,2250.38,2018329
GBOV_LP03_S2B_CPER_20180601_20180601_001_UOS_V3.0_README.TXT,S2B,CPER,20180601,2018152,0.19649179130792618,10,4,2203.77,173.89,2018145
GBOV_LP03_S2B_CPER_20180611_20180611_001_UOS_V3.0_README.TXT,S2B,CPER,20180611,2018162,0.06402223287150263,10,4,2203.77,173.89,2018161
GBOV_LP03_S2B_CPER_20180621_20180621_001_UOS_V3.0_README.TXT,S2B,CPER,20180621,2018172,0.06682888196781278,10,4,2203.77,173.89,2018169
GBOV_LP03_S2B_CPER_20180701_20180701_001_UOS_V3.0_README.TXT,S2B,CPER,20180701,2018182,0.03268013491469901,10,4,2203.77,173.89,2018177
GBOV_LP03_S2B_DELA_20180118_20180118_001_UOS_V3.0_README.TXT,S2B,DELA,20180118,2018018,1.0140878121058146,10,5,1789.49,1435.02,2018017
GBOV_LP03_S2B_DELA_20180309_20180309_001_UOS_V3.0_README.TXT,S2B,DELA,20180309,2018068,1.3410670415808756,10,5,1789.49,1435.02,2018065
GBOV_LP03_S2B_DELA_20180408_20180408_001_UOS_V3.0_README.TXT,S2B,DELA,20180408,2018098,3.397950749397278,10,5,1789.49,1435.02,2018097
GBOV_LP03_S2B_DELA_20180418_20180418_001_UOS_V3.0_README.TXT,S2B,DELA,20180418,2018108,3.9383396416902543,10,5,1789.49,1435.02,2018105
GBOV_LP03_S2B_DELA_20180428_20180428_001_UOS_V3.0_README.TXT,S2B,DELA,20180428,2018118,4.269324258286902,10,5,1789.49,1435.02,2018113
GBOV_LP03_S2B_DELA_20180508_20180508_001_UOS_V3.0_README.TXT,S2B,DELA,20180508,2018128,5.105046741962433,10,5,1789.49,1435.02,2018121
GBOV_LP03_S2B_DELA_20180607_20180607_001_UOS_V3.0_README.TXT,S2B,DELA,20180607,2018158,5.068336877822876,10,5,1789.49,1435.02,2018153
GBOV_LP03_S2B_DELA_20180617_20180617_001_UOS_V3.0_README.TXT,S2B,DELA,20180617,2018168,4.643908197681109,10,5,1789.49,1435.02,2018161
GBOV_LP03_S2B_DELA_20180717_20180717_001_UOS_V3.0_README.TXT,S2B,DELA,20180717,2018198,4.0898003454009695,10,5,1789.49,1435.02,2018193
GBOV_LP03_S2B_DELA_20180727_20180727_001_UOS_V3.0_README.TXT,S2B,DELA,20180727,2018208,4.388787933758327,10,5,1789.49,1435.02,2018201
GBOV_LP03_S2B_DELA_20180806_20180806_001_UOS_V3.0_README.TXT,S2B,DELA,20180806,2018218,4.195190271552728,10,5,1789.49,1435.02,2018217
GBOV_LP03_S2B_DELA_20180826_20180826_001_UOS_V3.0_README.TXT,S2B,DELA,20180826,2018238,3.5826297998428345,10,5,1789.49,1435.02,2018233
GBOV_LP03_S2B_DELA_20180915_20180915_001_UOS_V3.0_README.TXT,S2B,DELA,20180915,2018258,3.8421510672569275,10,5,1789.49,1435.02,2018257
GBOV_LP03_S2B_DELA_20180925_20180925_001_UOS_V3.0_README.TXT,S2B,DELA,20180925,2018268,3.3578262305259705,10,5,1789.49,1435.02,2018265
GBOV_LP03_S2B_DELA_20181005_20181005_001_UOS_V3.0_README.TXT,S2B,DELA,20181005,2018278,3.1330541372299194,10,5,1789.49,1435.02,2018273
GBOV_LP03_S2B_DELA_20181015_20181015_001_UOS_V3.0_README.TXT,S2B,DELA,20181015,2018288,2.77533368992083,10,5,1789.49,1435.02,2018281
GBOV_LP03_S2B_DELA_20181104_20181104_001_UOS_V3.0_README.TXT,S2B,DELA,20181104,2018308,2.542217073440552,10,5,1789.49,1435.02,2018305
GBOV_LP03_S2B_DELA_20181204_20181204_001_UOS_V3.0_README.TXT,S2B,DELA,20181204,2018338,1.3501776403188706,10,5,1789.49,1435.02,2018337
GBOV_LP03_S2B_DELA_20181224_20181224_001_UOS_V3.0_README.TXT,S2B,DELA,20181224,2018358,1.136331089546806,10,5,1789.49,1435.02,2018353
GBOV_LP03_S2B_DSNY_20180218_20180218_001_UOS_V3.0_README.TXT,S2B,DSNY,20180218,2018049,1.6502263410804199,10,6,449.49,1962.62,2018049
GBOV_LP03_S2B_DSNY_20180228_20180228_001_UOS_V3.0_README.TXT,S2B,DSNY,20180228,2018059,1.6298084965686208,10,6,449.49,1962.62,2018057
GBOV_LP03_S2B_DSNY_20180419_20180419_001_UOS_V3.0_README.TXT,S2B,DSNY,20180419,2018109,2.226410066594883,10,6,449.49,1962.62,2018105
GBOV_LP03_S2B_DSNY_20180429_20180429_001_UOS_V3.0_README.TXT,S2B,DSNY,20180429,2018119,2.292631228359378,10,6,449.49,1962.62,2018113
GBOV_LP03_S2B_DSNY_20180509_20180509_001_UOS_V3.0_README.TXT,S2B,DSNY,20180509,2018129,2.303818396159581,10,6,449.49,1962.62,2018129
GBOV_LP03_S2B_DSNY_20180608_20180608_001_UOS_V3.0_README.TXT,S2B,DSNY,20180608,2018159,2.916737366695793,10,6,449.49,1962.62,2018153
GBOV_LP03_S2B_DSNY_20180618_20180618_001_UOS_V3.0_README.TXT,S2B,DSNY,20180618,2018169,2.6326861774667782,10,6,449.49,1962.62,2018169
GBOV_LP03_S2B_DSNY_20180628_20180628_001_UOS_V3.0_README.TXT,S2B,DSNY,20180628,2018179,2.7911822464048246,10,6,449.49,1962.62,2018177
GBOV_LP03_S2B_DSNY_20180807_20180807_001_UOS_V3.0_README.TXT,S2B,DSNY,20180807,2018219,2.614356235130546,10,6,449.49,1962.62,2018217
GBOV_LP03_S2B_DSNY_20180817_20180817_001_UOS_V3.0_README.TXT,S2B,DSNY,20180817,2018229,2.7327278467516103,10,6,449.49,1962.62,2018225
GBOV_LP03_S2B_DSNY_20180916_20180916_001_UOS_V3.0_README.TXT,S2B,DSNY,20180916,2018259,2.6470310613512993,10,6,449.49,1962.62,2018257
GBOV_LP03_S2B_DSNY_20180926_20180926_001_UOS_V3.0_README.TXT,S2B,DSNY,20180926,2018269,2.5083294002633347,10,6,449.49,1962.62,2018265
GBOV_LP03_S2B_DSNY_20181006_20181006_001_UOS_V3.0_README.TXT,S2B,DSNY,20181006,2018279,2.530429240392179,10,6,449.49,1962.62,2018273
GBOV_LP03_S2B_DSNY_20181016_20181016_001_UOS_V3.0_README.TXT,S2B,DSNY,20181016,2018289,2.4500192944536505,10,6,449.49,1962.62,2018289
GBOV_LP03_S2B_DSNY_20181125_20181125_001_UOS_V3.0_README.TXT,S2B,DSNY,20181125,2018329,1.970785685947963,10,6,449.49,1962.62,2018329
GBOV_LP03_S2B_DSNY_20181225_20181225_001_UOS_V3.0_README.TXT,S2B,DSNY,20181225,2018359,1.8512077503597613,10,6,449.49,1962.62,2018353
GBOV_LP03_S2B_GUAN_20180118_20180118_001_UOS_V3.0_README.TXT,S2B,GUAN,20180118,2018018,3.577583986520767,11,7,486.81,1533.85,2018017
GBOV_LP03_S2B_GUAN_20180128_20180128_001_UOS_V3.0_README.TXT,S2B,GUAN,20180128,2018028,3.191286604429029,11,7,486.81,1533.85,2018025
GBOV_LP03_S2B_GUAN_20180217_20180217_001_UOS_V3.0_README.TXT,S2B,GUAN,20180217,2018048,3.058441921918079,11,7,486.81,1533.85,2018041
GBOV_LP03_S2B_GUAN_20180227_20180227_001_UOS_V3.0_README.TXT,S2B,GUAN,20180227,2018058,3.0895254516601565,11,7,486.81,1533.85,2018057
GBOV_LP03_S2B_GUAN_20180309_20180309_001_UOS_V3.0_README.TXT,S2B,GUAN,20180309,2018068,2.7351450703360816,11,7,486.81,1533.85,2018065
GBOV_LP03_S2B_GUAN_20180319_20180319_001_UOS_V3.0_README.TXT,S2B,GUAN,20180319,2018078,2.9246405977951855,11,7,486.81,1533.85,2018073
GBOV_LP03_S2B_GUAN_20180329_20180329_001_UOS_V3.0_README.TXT,S2B,GUAN,20180329,2018088,3.269928284883499,11,7,486.81,1533.85,2018081
GBOV_LP03_S2B_GUAN_20180408_20180408_001_UOS_V3.0_README.TXT,S2B,GUAN,20180408,2018098,3.1130207002162935,11,7,486.81,1533.85,2018097
GBOV_LP03_S2B_GUAN_20180428_20180428_001_UOS_V3.0_README.TXT,S2B,GUAN,20180428,2018118,2.959546066522598,11,7,486.81,1533.85,2018113
GBOV_LP03_S2B_GUAN_20180518_20180518_001_UOS_V3.0_README.TXT,S2B,GUAN,20180518,2018138,2.8981251549720763,11,7,486.81,1533.85,2018137
GBOV_LP03_S2B_GUAN_20180607_20180607_001_UOS_V3.0_README.TXT,S2B,GUAN,20180607,2018158,2.489506472349167,11,7,486.81,1533.85,2018153
GBOV_LP03_S2B_GUAN_20180617_20180617_001_UOS_V3.0_README.TXT,S2B,GUAN,20180617,2018168,2.3134083771705627,11,7,486.81,1533.85,2018161
GBOV_LP03_S2B_GUAN_20180627_20180627_001_UOS_V3.0_README.TXT,S2B,GUAN,20180627,2018178,2.0880703270435332,11,7,486.81,1533.85,2018177
GBOV_LP03_S2B_GUAN_20180707_20180707_001_UOS_V3.0_README.TXT,S2B,GUAN,20180707,2018188,2.585391492843628,11,7,486.81,1533.85,2018185
GBOV_LP03_S2B_GUAN_20180717_20180717_001_UOS_V3.0_README.TXT,S2B,GUAN,20180717,2018198,2.541661446094513,11,7,486.81,1533.85,2018193
GBOV_LP03_S2B_GUAN_20180806_20180806_001_UOS_V3.0_README.TXT,S2B,GUAN,20180806,2018218,2.14173627929923,11,7,486.81,1533.85,2018217
GBOV_LP03_S2B_GUAN_20180816_20180816_001_UOS_V3.0_README.TXT,S2B,GUAN,20180816,2018228,2.798853007555008,11,7,486.81,1533.85,2018225
GBOV_LP03_S2B_GUAN_20180826_20180826_001_UOS_V3.0_README.TXT,S2B,GUAN,20180826,2018238,2.5335572801455104,11,7,486.81,1533.85,2018233
GBOV_LP03_S2B_GUAN_20180925_20180925_001_UOS_V3.0_README.TXT,S2B,GUAN,20180925,2018268,3.04991832613945,11,7,486.81,1533.85,2018265
GBOV_LP03_S2B_GUAN_20181025_20181025_001_UOS_V3.0_README.TXT,S2B,GUAN,20181025,2018298,3.3854879260063173,11,7,486.81,1533.85,2018297
GBOV_LP03_S2B_GUAN_20181114_20181114_001_UOS_V3.0_README.TXT,S2B,GUAN,20181114,2018318,3.7973266960394505,11,7,486.81,1533.85,2018313
GBOV_LP03_S2B_GUAN_20181124_20181124_001_UOS_V3.0_README.TXT,S2B,GUAN,20181124,2018328,3.6584973788261412,11,7,486.81,1533.85,2018321
